SEQC_NB001	SEQC_NB002	SEQC_NB003	SEQC_NB004	SEQC_NB005	SEQC_NB006
UKv4_A_23_P321349	0.839348743	0.674531118	0.854543059	0.76035988	0.929948721
UKv4_A_23_P124164	0.4417527	0.347118912	0.183621236	0.299857244	0.387604972
UKv4_A_23_P100315	1.701339521	1.132634508	1.127658719	1.168457377	1.516775852
UKv4_A_23_P50121	-0.05747963	-0.563613893	-0.886109622	-0.710297002	-0.936291175
UKv4_A_23_P254434	0.182867817	-0.593378639	0.005778481	-1.160860732	-0.08668804
UKv4_A_23_P71064	-0.543927522	-0.398710357	-0.924218784	-0.7633045	-0.661436901
UKv4_A_23_P29303	-0.299744743	-0.211226669	-0.213850636	-0.115769726	0.027319038
UKv4_A_23_P3193	1.050611592	1.103554009	0.944133018	1.079609583	1.039831512
UKv4_A_23_P110725	-0.134505873	-0.272808903	-0.322829467	-0.051618607	-0.044561394
UKv4_A_24_P158089	-0.743364766	-0.039480664	-0.06208257	0.038735082	0.077105075
UKv4_A_24_P247106	0.650458662	0.589684486	0.621208015	0.690185182	0.471858265
UKv4_A_23_P90211	0.527408439	0.668030771	0.374167045	0.441110178	0.430909986
UKv4_A_23_P26294	2.357500836	2.463837116	2.345146151	2.579480824	2.189329235
UKv4_A_23_P317820	-1.893644636	-1.848971949	-2.235976248	-1.752677397	-1.880163729
UKv4_A_23_P55779	-0.633098982	-0.123985172	-0.630711379	-0.327498538	-0.378334054
UKv4_A_23_P92057	0.635117335	0.546234799	0.449716787	0.586278439	0.717547937
UKv4_A_24_P381029	1.180054034	1.263325692	1.171450826	1.229596707	1.276683426
UKv4_A_23_P213562	0.11798679	-0.019979623	0.383861481	0.863363086	0.772342037
UKv4_A_23_P134650	1.371820614	1.519234083	1.132673082	1.177492746	1.296421086
UKv4_A_23_P151159	0.13780267	0.116869784	-0.202484745	0.009520723	0.119526313
UKv4_A_23_P113793	-0.686154403	-0.611853309	-0.931238892	-0.904256255	-0.808143684
UKv4_A_23_P150325	-0.458911005	-0.652223884	-0.528752657	-0.175403161	-0.284653819
UKv4_A_32_P227605	-1.893644636	-2.111380687	-2.235976248	-1.395177966	-1.445051444
UKv4_A_23_P76992	-0.066748348	-0.068903286	-0.133620821	0.537788626	0.182568987
UKv4_A_23_P27571	0.094335579	0.391937092	0.121777421	0.245645031	0.260046665
UKv4_A_23_P50368	1.302145423	1.093974551	1.152061954	1.235921465	1.26195383
UKv4_A_23_P54006	1.505098387	1.601343728	1.590651606	1.642211888	1.614580374
UKv4_A_23_P27315	1.103986624	0.658451313	1.048097486	1.137435944	1.309972315
UKv4_A_23_P127460	0.835833022	0.402885045	-0.093505914	0.37665788	0.515163279
UKv4_A_23_P33573	0.145153723	0.46754639	0.155540801	0.192336354	0.259752073
UKv4_A_23_P166686	0.907425879	1.46928405	1.578617133	1.593722074	1.558018723
UKv4_A_23_P50399	0.044476268	0.041944734	-0.287394632	-0.14679116	-0.104363556
UKv4_A_23_P32078	-1.918893902	-1.282415404	-2.044093276	-1.747557355	-1.552577499
UKv4_A_24_P119201	-0.435579404	-0.346023335	-0.550481565	-0.174198445	-0.044561394
UKv4_A_23_P66967	-1.685577896	-0.362787388	-1.060275177	-0.96388969	-0.990790683
UKv4_A_23_P255591	1.097594404	1.381016182	1.125318682	1.232909675	1.15678451
UKv4_A_23_P34396	1.088006075	0.71558594	0.492171731	0.841377022	0.677778026
UKv4_A_23_P85903	-0.15975514	-0.419922015	-0.900149839	-0.297079463	-0.404847328
UKv4_A_23_P429581	-0.650357974	-0.685067742	-0.734341556	-0.558803983	-0.509427464
UKv4_A_32_P86118	0.994040451	0.794274349	0.922069819	0.914262331	1.040126104
UKv4_A_23_P202361	-0.524750864	-0.784283562	-0.646423051	-1.061772853	-0.606053618
UKv4_A_23_P202484	0.569597087	0.509627582	0.705449321	0.326963351	0.936135152
UKv4_A_23_P137504	-0.830938171	-0.555402928	-0.756739046	-0.750956162	-0.324129138
UKv4_A_23_P303251	-0.063552239	0.858251447	0.062273642	1.032023306	0.051180985
UKv4_A_32_P89755	0.101047409	0.284168184	-0.051050971	-0.016681847	0.354905268
UKv4_A_23_P30649	-0.058118852	0.193847576	0.324023411	-0.201003373	0.159001632
UKv4_A_23_P63777	-1.918893902	-2.075115594	-1.418635015	-1.727077185	-0.36861252
UKv4_A_24_P203407	-1.014394866	-0.589273157	-1.335730873	-1.065989359	-0.843789308
UKv4_A_23_P11256	0.384861948	0.430939173	0.013801463	0.258896905	0.070624052
UKv4_A_23_P156826	-0.221120446	-0.652908131	-1.105404448	-1.129839299	-0.124101215
UKv4_A_23_P27493	0.337879136	0.333091847	0.41327908	0.317927982	0.533133387
UKv4_A_24_P143324	-1.913780127	-1.308758914	-1.775323398	-1.456618475	-1.191702381
UKv4_A_23_P205228	0.514624001	0.693005788	0.571064381	0.779032976	0.717842529
UKv4_A_23_P154306	1.305341533	1.227744846	0.983579344	1.230801423	1.142054913
UKv4_A_23_P32308	-0.790027967	-0.535559764	-0.942270492	-0.73981254	-0.950431588
UKv4_A_23_P110433	1.444691915	1.034102935	1.284775438	1.260919319	1.275210467
UKv4_A_23_P129005	0.691049254	0.580447151	0.46943995	0.571219491	0.409993959
UKv4_A_23_P117602	0.35577735	0.238665756	-0.667149087	0.191733996	-0.232511047
UKv4_A_23_P130089	0.661645045	0.680005094	0.529946602	0.587483155	0.658924143
UKv4_A_23_P56197	0.611146513	0.389884351	-0.467911714	1.382595621	1.080485199
UKv4_A_23_P404536	-1.071605229	-1.181146842	-0.988402635	-1.366264786	-1.094487043
UKv4_A_23_P314145	-0.36462577	-0.582088563	-0.793845335	-0.804867197	-0.481735822
UKv4_A_23_P82748	1.360314619	1.295143179	1.248672022	1.391932168	1.498511152
UKv4_A_23_P86252	0.769993163	0.99270599	0.609507834	0.900709278	0.863370944
UKv4_A_23_P217564	0.294731655	0.363882964	0.205684435	0.465204496	0.441220704
UKv4_A_23_P160828	-0.080172009	0.231823286	-0.151338239	-0.098000168	0.063848438
UKv4_A_23_P70701	0.642148776	0.435044656	0.352772428	0.633563537	0.605308411
UKv4_A_23_P427634	-0.45731295	-0.183856788	-0.420108117	-0.271479251	-0.217486858
UKv4_A_23_P418556	-1.903552576	-1.400790141	-1.536305409	-1.032859672	-1.242372194
UKv4_A_32_P37592	1.474096124	0.80111682	0.780664771	0.863363086	0.777055508
UKv4_A_23_P13338	0.032331051	0.006363888	0.00176699	-0.230217733	-0.113790498
UKv4_A_24_P299769	-1.328252835	-0.556771422	-0.603299526	-0.920821098	-0.739503764
UKv4_A_24_P369232	1.062437198	0.685479071	1.035728723	1.677449827	1.608983127
UKv4_A_23_P60028	1.798501255	1.912676129	1.905887918	1.956341547	1.935096397
UKv4_A_23_P97283	1.247811559	1.325250049	1.219588714	1.507283712	1.45550073
UKv4_A_23_P432947	0.278751107	-0.751439704	-2.029718767	0.81577681	-1.466262063
UKv4_A_24_P179569	-1.913780127	-1.771652034	-2.235976248	-1.752677397	-1.681903358
UKv4_Hs156406.1	-1.908666351	-1.028559753	-1.388214543	-1.090384855	-1.008171607
UKv4_A_23_P136635	0.833595746	0.74671918	0.486823076	0.780237692	0.767333974
UKv4_A_23_P64161	-0.945358897	-0.974162114	-1.173934081	-1.421079357	-0.795476231
UKv4_A_23_P322086	-1.874148367	-2.0795632	-2.235976248	-1.68491213	-1.836564123
UKv4_A_23_P101193	-0.231667607	-0.383656922	-0.556833092	-0.505194127	-0.57276473
UKv4_A_24_P225679	0.269802	-0.039480664	-0.458217279	-0.226001227	0.001984132
UKv4_A_23_P39410	-0.040540249	-0.107563244	-0.145655293	-0.291658242	-0.314702196
UKv4_A_23_P34852	-0.687752457	-0.493478572	-0.441168443	-0.337738623	-0.338269551
UKv4_A_23_P128613	0.444309588	0.537681711	0.583098854	0.782345945	0.795909392
UKv4_A_23_P97021	0.948975305	0.787774002	0.545658274	0.685667497	0.818887562
UKv4_A_23_P153549	2.019352433	2.098107075	2.008180931	2.49063303	1.909761491
UKv4_A_23_P109636	0.823687806	0.639634519	0.214375998	0.699220551	0.816236235
UKv4_A_24_P105933	-0.594106444	-0.820890778	-0.74336741	-1.349398764	-0.706214875
UKv4_A_23_P74449	0.048631211	0.210611628	0.813090988	0.403161629	1.000945377
UKv4_A_23_P305120	-0.159435529	-0.067534792	0.179275455	0.113728644	1.206570546
UKv4_A_23_P76654	-1.464087496	-1.004953231	-1.285587239	-1.395177966	-1.366395397
UKv4_A_23_P72737	2.016156324	1.312591479	0.92608131	1.013952568	1.635496401
UKv4_A_23_P90743	-0.42758913	-0.413421668	-0.569201855	-0.681383821	-0.643761385
UKv4_A_23_P416686	0.000369955	-0.0021892	-0.198138964	-0.05944926	-0.042793842
UKv4_A_23_P202594	1.032713378	0.992021742	1.000628179	0.963354502	1.069585297
UKv4_A_23_P7397	0.41874071	0.817538748	0.530615183	0.535981552	0.711950691
UKv4_A_32_P129894	0.69616303	0.698479764	0.509554857	0.675427413	0.651853936
UKv4_A_23_P146134	2.122267165	1.697480436	1.997817913	2.012059656	2.072965422
UKv4_A_23_P370666	-0.251803098	-0.489715213	-0.691218031	-0.557599267	-0.345928941
UKv4_A_24_P290856	-0.738890212	-0.505795018	-0.469248878	-0.28623702	-0.057523439
UKv4_A_23_P39402	0.049909655	0.143213295	-0.228893726	-0.050112712	-0.082858345
UKv4_A_23_P99891	0.941943863	0.746034933	0.9484788	1.023891474	1.126441541
UKv4_A_23_P11739	-1.177076848	-0.544797099	-0.963330818	-0.63229165	-0.676166498
UKv4_A_23_P26649	0.926922148	0.945150821	-0.019627627	0.616095157	0.971191592
UKv4_A_23_P374695	0.059178373	0.413832997	-0.419439535	0.494720034	0.313367805
UKv4_A_32_P455678	-1.855610931	-2.070667988	-1.720833982	-1.689429814	-1.547274844
UKv4_A_23_P318904	0.780220714	1.032392318	0.524597947	0.631154105	0.930832497
UKv4_A_23_P160567	-0.168704247	-0.269387667	-0.461894478	-0.463330251	-0.492635724
UKv4_A_32_P95223	0.963677409	1.360830895	0.833148442	1.061237666	1.104936329
UKv4_A_23_P131646	1.262513663	1.327644913	1.245997695	1.298265511	1.317926297
UKv4_A_23_P255785	1.127957446	0.833960677	0.642268342	0.933838964	0.811228172
UKv4_A_23_P122662	0.941304642	1.301301403	1.322550309	1.13562887	1.205686771
UKv4_A_24_P13831	-0.853630549	-1.153092714	-1.422646505	-1.052135126	-1.247380256
UKv4_A_23_P145724	1.569340192	1.381358306	-0.629708507	-0.777459911	-0.814624707
UKv4_A_23_P258964	1.465147016	1.324223678	1.566582661	1.626249403	1.602207513
UKv4_A_24_P315921	0.987328621	1.13571362	0.955164618	0.759456344	1.150598079
UKv4_A_23_P8380	0.394769888	0.230796915	-0.084145769	0.279377075	0.249735948
UKv4_A_23_P388331	0.328610418	-0.014505647	-1.556697153	-1.663227245	-1.349603657
UKv4_A_23_P404129	-0.464983613	-0.288546584	-0.470920333	-0.363037656	-0.2634432
UKv4_A_23_P167841	-0.532101916	-0.108589614	-0.618008325	-0.227808301	-0.241643397
UKv4_A_23_P343808	-0.552557018	-0.154776289	-0.468246005	-0.568742889	-0.402490592
UKv4_A_23_P44132	0.087623749	0.285194555	0.205015853	0.20799766	0.408226408
UKv4_A_23_P139527	-1.351904047	-0.532480653	-1.041220596	-0.592837206	-0.659080166
UKv4_A_23_P40956	0.390934556	-0.010742288	-0.696232394	-0.201304552	-0.40366896
UKv4_A_23_P117095	-1.236204877	-1.229386258	-1.177611281	-1.201519892	-1.138381241
UKv4_A_23_P112666	0.429287872	0.48602106	0.249476542	0.177277406	0.094485999
UKv4_A_24_P357997	-0.797059408	-0.851339771	-1.052920777	-1.015391293	-1.073571016
UKv4_A_23_P124108	0.2202623	0.233533904	-0.05840537	0.069455337	-0.016280568
UKv4_A_23_P132560	0.269802	0.109343067	-0.206496236	0.080900137	0.257100746
UKv4_A_23_P71037	0.147390999	-0.007321053	0.023830189	-0.182029099	-0.062531501
UKv4_A_23_P106887	1.666821537	1.734429776	1.608034732	1.470238699	1.647869262
UKv4_A_23_P370544	0.146432167	-0.036401552	0.210364508	0.237814378	0.434739682
UKv4_A_23_P43317	-1.175798404	-1.354603466	-1.104401575	-0.849140504	-0.616364336
UKv4_A_23_P352870	-0.486717159	-0.44079155	-0.410413681	-0.399480311	0.158117856
UKv4_A_23_P161659	1.590434516	1.065578299	0.511894893	1.113943984	0.676894251
UKv4_A_24_P624439	-0.3217979	-0.164355748	-0.333192485	-0.24557786	-0.10347978
UKv4_A_23_P106922	-0.230069553	-0.146223201	0.080659641	-0.243168428	0.47568796
UKv4_A_23_P206697	0.597722852	0.721744163	0.446708169	0.636876505	0.716958754
UKv4_A_23_P51217	-1.913780127	-2.111380687	-2.235976248	-1.747557355	-1.891947406
UKv4_A_23_P393686	-0.638851979	-0.592694392	-0.633719997	-0.415743975	-0.426057947
UKv4_A_23_P7577	0.724608406	0.734402734	0.3795157	0.563991196	0.548452168
UKv4_A_24_P252846	0.986050177	1.102527639	1.139024609	1.258811066	1.152365631
UKv4_A_23_P104594	-0.708846781	-0.385025416	-0.772785009	-0.361531761	-0.381574565
UKv4_A_23_P211619	-0.829979338	-0.857155871	-0.708601158	-0.64674824	-0.737736212
UKv4_A_23_P165402	1.362232285	1.325250049	1.36767958	1.324769259	1.390395913
UKv4_A_23_P14389	0.696802252	0.795642843	0.735535501	0.67904156	0.958229547
UKv4_A_23_P208090	0.985091344	1.137766361	0.836825642	0.918478837	0.909032694
UKv4_A_23_P40049	0.751455727	0.605080044	0.778659026	0.618805767	1.030993754
UKv4_A_23_P103454	2.097976731	2.186374943	1.800920577	2.0572365	1.926553231
UKv4_A_23_P2283	0.510149447	0.604053673	0.566050018	1.543726366	1.02274518
UKv4_A_23_P147641	1.0333526	1.127502656	0.822785424	0.924502416	0.833322567
UKv4_A_23_P385206	1.50605722	1.583553305	1.125318682	1.280797131	1.186538295
UKv4_A_23_P394605	0.775746161	0.815828131	0.653299941	0.907034036	0.819476746
UKv4_A_23_P47086	0.539553656	0.609185526	1.360993762	0.727230194	0.60972729
UKv4_A_23_P101427	-0.025518534	0.32556513	-0.083477187	0.198359933	0.179917659
UKv4_A_23_P61633	1.43318592	1.208243806	1.475989829	1.213333043	1.436646846
UKv4_A_24_P383095	-0.936090179	-0.981688831	-1.084344121	-0.849742862	-0.720944472
UKv4_A_23_P345725	-1.150549138	-1.205437612	-1.22240626	-0.137755791	-0.628148013
UKv4_A_23_P15478	-1.103566325	-0.737754763	-0.796185372	-0.99009226	-0.919204843
UKv4_A_23_P103248	0.672511818	0.821986354	0.608839252	0.631756463	0.805041742
UKv4_A_23_P136832	-1.908666351	-2.17193655	-2.235976248	-1.747557355	-1.880163729
UKv4_A_23_P326157	-0.952390338	-0.195146864	-0.732670102	-0.503085874	-0.6140076
UKv4_A_23_P3979	1.119008339	0.834644924	0.759604445	0.753432764	0.971191592
UKv4_A_23_P65696	0.148349832	0.126791366	0.052244915	-0.144080549	-0.081385385
UKv4_A_23_P127781	-1.012157589	-0.92421208	-1.161231027	-1.564440544	-1.369635909
UKv4_A_32_P19294	0.098810132	0.75150891	0.587110344	0.857640686	0.751720602
UKv4_A_23_P200780	-0.32850973	-0.506479265	-0.890121113	-0.478690378	-0.590734838
UKv4_A_24_P348845	-0.947276563	-0.857840118	-0.849337624	-1.106648519	-0.899467183
UKv4_A_32_P170547	-0.440373569	-0.300520908	-0.143649548	-0.779266985	-0.52710298
UKv4_A_23_P32847	-1.270722861	-0.782230821	-0.773787882	-0.576874721	-0.612240049
UKv4_A_23_P329870	0.987967843	0.30709046	0.309648903	0.668801475	0.697810278
UKv4_A_23_P26426	-0.330427396	0.266035638	0.708792229	0.250765073	1.38244193
UKv4_A_23_P160729	0.79875815	0.614317379	0.895326548	0.887156224	1.003596704
UKv4_A_23_P209227	-0.328190119	0.308801078	0.330374938	0.352262384	0.397031914
UKv4_A_23_P119535	-0.667936577	-0.02647997	-0.544130038	-0.345569276	-0.349758636
UKv4_A_23_P153372	0.620415231	0.354987752	-0.40640219	-0.223591796	-0.325012914
UKv4_A_23_P79441	0.509829836	0.406648404	0.463422714	0.561581764	0.567895235
UKv4_A_24_P129277	-0.041499082	-0.693962953	-0.65344316	-0.358519972	-0.279056572
UKv4_A_23_P214411	0.494808121	0.723112658	0.338063629	0.694100508	0.515163279
UKv4_A_23_P77174	0.14099878	-0.13253826	-0.070774133	0.206190586	0.147217955
UKv4_A_32_P458472	-1.913780127	-0.701831794	-1.21471757	-0.738607824	-0.812857155
UKv4_A_24_P117147	-0.922986129	-0.161276636	-0.681857886	-0.389541405	-0.409855391
UKv4_A_23_P11697	-0.881436703	-0.169145477	-0.759747664	-0.560008699	-0.593975349
UKv4_A_23_P428738	-0.100627111	0.014232729	-0.385676155	0.099573233	0.290684226
UKv4_A_23_P64343	1.18548742	1.144266708	1.151393372	1.065454171	1.297304862
UKv4_A_23_P405878	-1.387061253	-0.764782521	-1.661664494	-1.164776059	-1.239720866
UKv4_A_32_P139229	0.235923237	0.206164022	0.093696986	0.114029823	0.105091308
UKv4_A_32_P226498	-0.026477367	0.535286846	0.139494838	0.31853034	0.247673804
UKv4_A_23_P50374	-0.547123632	-0.574903969	-0.534769893	-0.390143763	-0.454633364
UKv4_A_23_P23783	-1.006404591	-1.044639559	-0.973359545	-1.610822105	-1.167545843
UKv4_A_23_P128532	0.642787998	0.566420086	0.638591142	0.554955827	0.778528468
UKv4_A_23_P372994	-0.526988141	-0.50887413	-0.786825227	-0.560309878	-0.643761385
UKv4_A_23_P56559	-0.942802009	-0.590983774	-1.129807683	-0.631689292	-0.937764135
UKv4_A_23_P131375	0.485219792	0.098737238	-0.067765515	0.398342765	0.537257674
UKv4_A_23_P109320	-1.210635999	0.226691433	-0.270011506	-0.033547869	-0.280824124
UKv4_A_23_P416034	-0.075697456	-0.05077074	-0.162704129	-0.037764375	0.066794357
UKv4_A_23_P63209	-0.249565822	-0.339180865	-0.79919399	0.002894785	-0.49970593
UKv4_A_32_P194072	1.425834867	1.528129295	1.003636797	1.185925757	1.101106634
UKv4_A_23_P124035	1.564865638	1.727929429	1.708990582	1.700038249	1.740665721
UKv4_A_32_P221256	1.009381777	0.832592183	0.782001935	0.67030737	0.83833063
UKv4_A_23_P166400	0.468919632	0.218822592	-0.063085443	1.003712484	0.781179795
UKv4_A_23_P123866	0.68977081	0.763825356	0.582095981	0.769395249	0.671591596
UKv4_A_23_P10701	0.126296676	0.23216541	0.234099161	0.457373842	0.513395728
UKv4_A_24_P399454	1.398348324	1.631792721	1.437212086	1.907851734	1.302902108
UKv4_A_23_P251695	1.26155483	1.491522078	1.24064904	1.250980413	1.364471823
UKv4_A_32_P336776	-1.787853406	-0.834917842	-1.923748554	-1.747557355	-1.744062256
UKv4_A_24_P228796	-0.855867826	-0.601931727	-0.924887365	-1.089180139	-0.855867577
UKv4_A_23_P217570	-0.507172261	-0.535559764	-0.415428044	-0.753064415	-0.020404855
UKv4_A_32_P187176	0.709906301	0.625265331	0.772976081	0.786261271	0.908738102
UKv4_A_23_P213385	2.214954345	2.366674037	2.047627257	2.228306152	2.10772727
UKv4_A_23_P118105	1.648923322	1.594501257	1.22159446	1.581373737	1.599556185
UKv4_A_23_P9458	0.10775924	-0.144854707	0.177604	0.263113411	0.306003007
UKv4_A_23_P31536	1.190920807	1.299248661	1.133675955	1.230801423	1.174165434
UKv4_A_23_P94546	1.328353523	1.193874618	1.043751704	1.122075816	0.94497291
UKv4_A_24_P365807	0.645344886	0.565393716	0.927418474	0.788971882	1.25134852
UKv4_A_24_P173234	0.515582833	0.711822581	0.291597195	0.616095157	0.47716092
UKv4_A_23_P142205	-1.024942028	-0.598852615	-1.081335503	-1.078036517	-0.852921658
UKv4_A_23_P17242	-0.148568756	-0.045296763	-0.187107364	-0.135948717	-0.175654804
UKv4_A_32_P56604	-1.913780127	-1.631723515	-2.235976248	-1.747557355	-1.557880154
UKv4_A_23_P66530	-1.913780127	-2.177410526	-2.235976248	-1.747557355	-1.880163729
UKv4_A_24_P303199	-1.030055803	-0.819180161	-0.90416133	-0.578380615	-0.657018022
UKv4_A_23_P4036	1.340179128	1.423439498	0.964190472	1.299771405	1.106703881
UKv4_Hs371328.1	-1.869354202	-1.627960156	-2.089222546	-1.732197227	-1.457718897
UKv4_A_24_P412976	0.567040199	0.511680324	0.408264716	0.424244156	0.546390024
UKv4_A_32_P140898	0.616579899	0.733718487	0.50320333	0.744397395	0.82919828
UKv4_A_23_P43273	0.176795208	0.195558193	-0.171395692	0.187818669	0.494247252
UKv4_A_23_P71644	1.591393348	1.59279064	1.508750337	1.444337308	1.590129243
UKv4_A_23_P378450	-1.498605481	-1.495900479	-1.720833982	-1.48131515	-1.547274844
UKv4_A_23_P36513	0.338518358	0.409727515	0.120440257	0.30407375	0.367278129
UKv4_A_23_P24332	1.069149028	0.472336119	-1.403257634	-1.689429814	-1.579974549
UKv4_A_23_P213093	1.581485408	1.776510969	1.797911959	1.834966425	1.864394333
UKv4_A_23_P82913	0.585258024	0.547603293	0.384530063	0.566400628	0.527241549
UKv4_A_23_P143643	0.291535546	0.164424953	0.107068622	0.270341706	0.291568002
UKv4_A_23_P26771	-0.496305488	-0.598852615	-0.767770646	-0.441344187	-0.41280131
UKv4_A_23_P4254	-1.913780127	-1.223228035	-1.639601295	-1.712620595	-1.320733648
UKv4_A_24_P7629	-0.638532368	-0.610826938	-0.824934388	-0.736800751	-0.509132872
UKv4_A_23_P65558	0.913498487	0.80214319	0.811085243	0.922092984	1.068996114
UKv4_A_23_P119295	1.103027791	1.134003002	1.434537758	1.18803401	1.302312925
UKv4_A_23_P150362	-1.893644636	-1.657382779	-1.239789387	-1.747557355	-1.603247312
UKv4_A_23_P14853	-0.674009186	-0.336443877	-0.349238447	-0.308825442	0.159001632
UKv4_A_24_P128442	-1.725209656	-1.521217619	-0.754064719	-1.510228331	0.131309991
UKv4_A_23_P81248	1.732661396	1.824750385	1.663861311	1.706363007	1.648458446
UKv4_A_23_P97990	1.340179128	1.256825345	1.309512964	1.839785288	1.894148118
UKv4_A_23_P114134	-0.469458167	-0.060008075	-0.54479862	-0.783182311	-0.714463449
UKv4_A_23_P326204	-1.511389919	-1.572536147	-1.531291046	-1.557814607	-0.598099636
UKv4_A_23_P369456	0.161134271	0.046050216	0.028175971	0.070057694	0.210555221
UKv4_A_23_P86493	2.685102078	2.828882909	2.608233084	2.91800598	2.572887932
UKv4_A_23_P402936	-1.107082046	-0.038454293	0.067622296	-0.923832887	0.19376348
UKv4_A_24_P267293	0.783097213	0.891779552	0.74255561	1.029915053	0.92818117
UKv4_A_23_P211680	-0.911799745	-1.27523081	-1.297621711	-0.704273423	-0.144722651
UKv4_A_23_P15202	0.293772822	0.31974903	0.395561663	0.389006218	0.664226798
UKv4_A_23_P395374	0.724288795	1.135029373	0.789690626	0.71397832	0.819182154
UKv4_A_23_P314789	-0.749437374	0.052208439	-0.449525715	-0.369964772	-0.3839313
